RaceName,Driver,DriverNumber,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,Position,SpeedST,IsPersonalBest
Las Vegas,PIA,81,McLaren,41.0,0 days 00:01:34.643000,0 days 00:00:26.770000,0 days 00:00:31.664000,0 days 00:00:36.209000,HARD,20.0,2.0,5.0,320.0,False
Las Vegas,PIA,81,McLaren,42.0,0 days 00:01:34.641000,0 days 00:00:26.910000,0 days 00:00:31.826000,0 days 00:00:35.905000,HARD,21.0,2.0,5.0,327.0,False
Las Vegas,PIA,81,McLaren,43.0,0 days 00:01:34.499000,0 days 00:00:26.867000,0 days 00:00:31.605000,0 days 00:00:36.027000,HARD,22.0,2.0,5.0,321.0,True
Las Vegas,PIA,81,McLaren,44.0,0 days 00:01:34.512000,0 days 00:00:27.042000,0 days 00:00:31.714000,0 days 00:00:35.756000,HARD,23.0,2.0,5.0,328.0,False
Las Vegas,PIA,81,McLaren,45.0,0 days 00:01:34.548000,0 days 00:00:26.947000,0 days 00:00:31.635000,0 days 00:00:35.966000,HARD,24.0,2.0,5.0,323.0,False
Las Vegas,PIA,81,McLaren,46.0,0 days 00:01:34.588000,0 days 00:00:26.951000,0 days 00:00:31.626000,0 days 00:00:36.011000,HARD,25.0,2.0,5.0,324.0,False
Las Vegas,PIA,81,McLaren,47.0,0 days 00:01:34.086000,0 days 00:00:26.763000,0 days 00:00:31.477000,0 days 00:00:35.846000,HARD,26.0,2.0,5.0,326.0,True
Las Vegas,PIA,81,McLaren,48.0,0 days 00:01:34.165000,0 days 00:00:26.769000,0 days 00:00:31.565000,0 days 00:00:35.831000,HARD,27.0,2.0,5.0,329.0,False
Las Vegas,PIA,81,McLaren,49.0,0 days 00:01:34.466000,0 days 00:00:26.922000,0 days 00:00:31.670000,0 days 00:00:35.874000,HARD,28.0,2.0,5.0,321.0,False
Las Vegas,PIA,81,McLaren,50.0,0 days 00:01:34.661000,0 days 00:00:26.912000,0 days 00:00:31.831000,0 days 00:00:35.918000,HARD,29.0,2.0,5.0,318.0,False
Qatar,VER,1,Red Bull Racing,1.0,0 days 00:01:28.940000,,0 days 00:00:29.257000,0 days 00:00:25.647000,MEDIUM,1.0,1.0,2.0,243.0,False
Qatar,VER,1,Red Bull Racing,2.0,0 days 00:01:27.349000,0 days 00:00:32.280000,0 days 00:00:29.444000,0 days 00:00:25.625000,MEDIUM,2.0,1.0,2.0,303.0,True
Qatar,VER,1,Red Bull Racing,3.0,0 days 00:01:27.511000,0 days 00:00:32.250000,0 days 00:00:29.509000,0 days 00:00:25.752000,MEDIUM,3.0,1.0,2.0,306.0,False
Qatar,VER,1,Red Bull Racing,4.0,0 days 00:01:27.324000,0 days 00:00:32.285000,0 days 00:00:29.460000,0 days 00:00:25.579000,MEDIUM,4.0,1.0,2.0,306.0,True
Qatar,VER,1,Red Bull Racing,5.0,0 days 00:01:26.843000,0 days 00:00:32.064000,0 days 00:00:29.529000,0 days 00:00:25.250000,MEDIUM,5.0,1.0,2.0,307.0,True
Qatar,VER,1,Red Bull Racing,6.0,0 days 00:01:27.123000,0 days 00:00:32.053000,0 days 00:00:29.565000,0 days 00:00:25.505000,MEDIUM,6.0,1.0,2.0,307.0,False
Qatar,VER,1,Red Bull Racing,7.0,0 days 00:01:42.211000,0 days 00:00:32.127000,0 days 00:00:35.587000,0 days 00:00:34.497000,MEDIUM,7.0,1.0,3.0,308.0,False
Qatar,VER,1,Red Bull Racing,8.0,0 days 00:02:25.760000,0 days 00:01:06.261000,0 days 00:00:36.680000,0 days 00:00:42.819000,MEDIUM,1.0,2.0,3.0,168.0,False
Qatar,VER,1,Red Bull Racing,9.0,0 days 00:02:21.444000,0 days 00:00:52.743000,0 days 00:00:44.665000,0 days 00:00:44.036000,MEDIUM,2.0,2.0,3.0,249.0,False
Qatar,VER,1,Red Bull Racing,10.0,0 days 00:02:18.630000,0 days 00:00:49.229000,0 days 00:00:43.932000,0 days 00:00:45.469000,MEDIUM,3.0,2.0,3.0,263.0,False
Qatar,VER,1,Red Bull Racing,11.0,0 days 00:01:27.109000,0 days 00:00:32.373000,0 days 00:00:29.388000,0 days 00:00:25.348000,MEDIUM,4.0,2.0,3.0,308.0,False
Qatar,VER,1,Red Bull Racing,12.0,0 days 00:01:26.659000,0 days 00:00:31.915000,0 days 00:00:29.323000,0 days 00:00:25.421000,MEDIUM,5.0,2.0,3.0,307.0,True
Qatar,VER,1,Red Bull Racing,13.0,0 days 00:01:26.550000,0 days 00:00:31.943000,0 days 00:00:29.260000,0 days 00:00:25.347000,MEDIUM,6.0,2.0,3.0,307.0,True
Qatar,VER,1,Red Bull Racing,14.0,0 days 00:01:26.148000,0 days 00:00:31.885000,0 days 00:00:29.206000,0 days 00:00:25.057000,MEDIUM,7.0,2.0,3.0,307.0,True
Qatar,VER,1,Red Bull Racing,15.0,0 days 00:01:26.298000,0 days 00:00:31.980000,0 days 00:00:29.256000,0 days 00:00:25.062000,MEDIUM,8.0,2.0,3.0,308.0,False
Qatar,VER,1,Red Bull Racing,16.0,0 days 00:01:26.042000,0 days 00:00:31.873000,0 days 00:00:29.261000,0 days 00:00:24.908000,MEDIUM,9.0,2.0,3.0,308.0,True
Qatar,VER,1,Red Bull Racing,17.0,0 days 00:01:25.977000,0 days 00:00:31.808000,0 days 00:00:29.380000,0 days 00:00:24.789000,MEDIUM,10.0,2.0,3.0,307.0,True
Qatar,VER,1,Red Bull Racing,18.0,0 days 00:01:25.759000,0 days 00:00:31.774000,0 days 00:00:29.209000,0 days 00:00:24.776000,MEDIUM,11.0,2.0,3.0,308.0,True
Qatar,VER,1,Red Bull Racing,19.0,0 days 00:01:25.727000,0 days 00:00:31.732000,0 days 00:00:29.253000,0 days 00:00:24.742000,MEDIUM,12.0,2.0,3.0,308.0,True
Qatar,VER,1,Red Bull Racing,20.0,0 days 00:01:25.864000,0 days 00:00:31.774000,0 days 00:00:29.291000,0 days 00:00:24.799000,MEDIUM,13.0,2.0,3.0,308.0,False
Qatar,VER,1,Red Bull Racing,21.0,0 days 00:01:25.803000,0 days 00:00:31.690000,0 days 00:00:29.289000,0 days 00:00:24.824000,MEDIUM,14.0,2.0,3.0,308.0,False
Qatar,VER,1,Red Bull Racing,22.0,0 days 00:01:25.921000,0 days 00:00:31.799000,0 days 00:00:29.414000,0 days 00:00:24.708000,MEDIUM,15.0,2.0,3.0,308.0,False
Qatar,VER,1,Red Bull Racing,23.0,0 days 00:01:25.877000,0 days 00:00:31.813000,0 days 00:00:29.358000,0 days 00:00:24.706000,MEDIUM,16.0,2.0,3.0,309.0,False
Qatar,VER,1,Red Bull Racing,24.0,0 days 00:01:25.740000,0 days 00:00:31.708000,0 days 00:00:29.358000,0 days 00:00:24.674000,MEDIUM,17.0,2.0,3.0,309.0,False
Qatar,VER,1,Red Bull Racing,25.0,0 days 00:01:25.618000,0 days 00:00:31.733000,0 days 00:00:29.292000,0 days 00:00:24.593000,MEDIUM,18.0,2.0,1.0,308.0,True
Qatar,VER,1,Red Bull Racing,26.0,0 days 00:01:25.431000,0 days 00:00:31.667000,0 days 00:00:29.226000,0 days 00:00:24.538000,MEDIUM,19.0,2.0,1.0,305.0,True
Qatar,VER,1,Red Bull Racing,27.0,0 days 00:01:25.606000,0 days 00:00:31.771000,0 days 00:00:29.227000,0 days 00:00:24.608000,MEDIUM,20.0,2.0,1.0,306.0,False
Qatar,VER,1,Red Bull Racing,28.0,0 days 00:01:25.477000,0 days 00:00:31.772000,0 days 00:00:29.238000,0 days 00:00:24.467000,MEDIUM,21.0,2.0,1.0,306.0,False
Qatar,VER,1,Red Bull Racing,29.0,0 days 00:01:25.481000,0 days 00:00:31.742000,0 days 00:00:29.244000,0 days 00:00:24.495000,MEDIUM,22.0,2.0,1.0,305.0,False
Qatar,VER,1,Red Bull Racing,30.0,0 days 00:01:25.359000,0 days 00:00:31.692000,0 days 00:00:29.165000,0 days 00:00:24.502000,MEDIUM,23.0,2.0,1.0,306.0,True
Qatar,VER,1,Red Bull Racing,31.0,0 days 00:01:25.405000,0 days 00:00:31.692000,0 days 00:00:29.178000,0 days 00:00:24.535000,MEDIUM,24.0,2.0,1.0,306.0,False
Qatar,VER,1,Red Bull Racing,32.0,0 days 00:01:29.369000,0 days 00:00:31.623000,0 days 00:00:29.075000,0 days 00:00:28.671000,MEDIUM,25.0,2.0,1.0,306.0,False
Qatar,VER,1,Red Bull Racing,33.0,0 days 00:01:46.870000,0 days 00:00:53.667000,0 days 00:00:28.594000,0 days 00:00:24.609000,HARD,1.0,3.0,3.0,175.0,False
Qatar,VER,1,Red Bull Racing,34.0,0 days 00:01:24.845000,0 days 00:00:31.532000,0 days 00:00:28.699000,0 days 00:00:24.614000,HARD,2.0,3.0,3.0,304.0,True
Qatar,VER,1,Red Bull Racing,35.0,0 days 00:01:24.779000,0 days 00:00:31.456000,0 days 00:00:28.599000,0 days 00:00:24.724000,HARD,3.0,3.0,3.0,308.0,True
Qatar,VER,1,Red Bull Racing,36.0,0 days 00:01:24.744000,0 days 00:00:31.363000,0 days 00:00:28.770000,0 days 00:00:24.611000,HARD,4.0,3.0,3.0,308.0,True
Qatar,VER,1,Red Bull Racing,37.0,0 days 00:01:24.618000,0 days 00:00:31.348000,0 days 00:00:28.742000,0 days 00:00:24.528000,HARD,5.0,3.0,3.0,307.0,True
Qatar,VER,1,Red Bull Racing,38.0,0 days 00:01:24.907000,0 days 00:00:31.384000,0 days 00:00:28.868000,0 days 00:00:24.655000,HARD,6.0,3.0,3.0,308.0,False
Qatar,VER,1,Red Bull Racing,39.0,0 days 00:01:24.592000,0 days 00:00:31.284000,0 days 00:00:28.973000,0 days 00:00:24.335000,HARD,7.0,3.0,3.0,310.0,True
Qatar,VER,1,Red Bull Racing,40.0,0 days 00:01:24.541000,0 days 00:00:31.335000,0 days 00:00:28.825000,0 days 00:00:24.381000,HARD,8.0,3.0,3.0,310.0,True
Qatar,VER,1,Red Bull Racing,41.0,0 days 00:01:24.568000,0 days 00:00:31.359000,0 days 00:00:28.905000,0 days 00:00:24.304000,HARD,9.0,3.0,3.0,311.0,False
Qatar,VER,1,Red Bull Racing,42.0,0 days 00:01:24.729000,0 days 00:00:31.362000,0 days 00:00:29,0 days 00:00:24.367000,HARD,10.0,3.0,3.0,312.0,False
Qatar,VER,1,Red Bull Racing,43.0,0 days 00:01:24.747000,0 days 00:00:31.416000,0 days 00:00:29.014000,0 days 00:00:24.317000,HARD,11.0,3.0,2.0,329.0,False
Qatar,VER,1,Red Bull Racing,44.0,0 days 00:01:24.701000,0 days 00:00:31.305000,0 days 00:00:29.106000,0 days 00:00:24.290000,HARD,12.0,3.0,1.0,329.0,False
Qatar,VER,1,Red Bull Racing,45.0,0 days 00:01:23.515000,0 days 00:00:30.735000,0 days 00:00:28.595000,0 days 00:00:24.185000,HARD,13.0,3.0,1.0,325.0,True
Qatar,VER,1,Red Bull Racing,46.0,0 days 00:01:23.887000,0 days 00:00:31.112000,0 days 00:00:28.615000,0 days 00:00:24.160000,HARD,14.0,3.0,1.0,308.0,False
Qatar,VER,1,Red Bull Racing,47.0,0 days 00:01:23.805000,0 days 00:00:31.166000,0 days 00:00:28.596000,0 days 00:00:24.043000,HARD,15.0,3.0,1.0,308.0,False
Qatar,VER,1,Red Bull Racing,48.0,0 days 00:01:23.799000,0 days 00:00:31.147000,0 days 00:00:28.572000,0 days 00:00:24.080000,HARD,16.0,3.0,1.0,308.0,False
Qatar,VER,1,Red Bull Racing,49.0,0 days 00:01:23.665000,0 days 00:00:31.131000,0 days 00:00:28.512000,0 days 00:00:24.022000,HARD,17.0,3.0,1.0,308.0,False
Qatar,VER,1,Red Bull Racing,50.0,0 days 00:01:23.498000,0 days 00:00:30.981000,0 days 00:00:28.555000,0 days 00:00:23.962000,HARD,18.0,3.0,1.0,309.0,True
Qatar,VER,1,Red Bull Racing,51.0,0 days 00:01:23.989000,0 days 00:00:31.071000,0 days 00:00:28.565000,0 days 00:00:24.353000,HARD,19.0,3.0,1.0,310.0,False
Qatar,VER,1,Red Bull Racing,52.0,0 days 00:01:24.141000,0 days 00:00:31.196000,0 days 00:00:28.751000,0 days 00:00:24.194000,HARD,20.0,3.0,1.0,311.0,False
Qatar,VER,1,Red Bull Racing,53.0,0 days 00:01:24.492000,0 days 00:00:31.203000,0 days 00:00:28.870000,0 days 00:00:24.419000,HARD,21.0,3.0,1.0,312.0,False
Qatar,VER,1,Red Bull Racing,54.0,0 days 00:01:24.678000,0 days 00:00:31.444000,0 days 00:00:28.818000,0 days 00:00:24.416000,HARD,22.0,3.0,1.0,313.0,False
Qatar,VER,1,Red Bull Racing,55.0,0 days 00:01:24.405000,0 days 00:00:31.193000,0 days 00:00:28.942000,0 days 00:00:24.270000,HARD,23.0,3.0,1.0,314.0,False
Qatar,VER,1,Red Bull Racing,56.0,0 days 00:01:24.403000,0 days 00:00:31.098000,0 days 00:00:28.598000,0 days 00:00:24.707000,HARD,24.0,3.0,1.0,311.0,False
Qatar,VER,1,Red Bull Racing,57.0,0 days 00:01:24.968000,0 days 00:00:31.585000,0 days 00:00:28.789000,0 days 00:00:24.594000,HARD,25.0,3.0,1.0,309.0,False
Qatar,GAS,10,Alpine,1.0,0 days 00:01:33.673000,,0 days 00:00:30.762000,0 days 00:00:25.848000,MEDIUM,1.0,1.0,9.0,255.0,False
Qatar,GAS,10,Alpine,2.0,0 days 00:01:29.291000,0 days 00:00:32.942000,0 days 00:00:29.948000,0 days 00:00:26.401000,MEDIUM,2.0,1.0,9.0,307.0,False
Qatar,GAS,10,Alpine,3.0,0 days 00:01:28.388000,0 days 00:00:32.786000,0 days 00:00:29.945000,0 days 00:00:25.657000,MEDIUM,3.0,1.0,9.0,312.0,True
Qatar,GAS,10,Alpine,4.0,0 days 00:01:28.333000,0 days 00:00:32.733000,0 days 00:00:29.959000,0 days 00:00:25.641000,MEDIUM,4.0,1.0,9.0,310.0,True
Qatar,GAS,10,Alpine,5.0,0 days 00:01:28.088000,0 days 00:00:32.702000,0 days 00:00:30.017000,0 days 00:00:25.369000,MEDIUM,5.0,1.0,9.0,309.0,True
Qatar,GAS,10,Alpine,6.0,0 days 00:01:28.260000,0 days 00:00:32.647000,0 days 00:00:30.025000,0 days 00:00:25.588000,MEDIUM,6.0,1.0,9.0,307.0,False
Qatar,GAS,10,Alpine,7.0,0 days 00:02:22.022000,0 days 00:00:42.904000,0 days 00:00:49.694000,0 days 00:00:49.424000,MEDIUM,7.0,1.0,19.0,308.0,False
Qatar,GAS,10,Alpine,8.0,0 days 00:02:00.853000,0 days 00:01:03.784000,0 days 00:00:30.530000,0 days 00:00:26.539000,HARD,1.0,2.0,19.0,168.0,False
Qatar,GAS,10,Alpine,9.0,0 days 00:02:12.767000,0 days 00:00:44.137000,0 days 00:00:44.509000,0 days 00:00:44.121000,HARD,2.0,2.0,18.0,303.0,False
Qatar,GAS,10,Alpine,10.0,0 days 00:02:08.057000,0 days 00:00:47.375000,0 days 00:00:43.762000,0 days 00:00:36.920000,HARD,3.0,2.0,18.0,267.0,False
Qatar,GAS,10,Alpine,11.0,0 days 00:01:29.849000,0 days 00:00:33.644000,0 days 00:00:30.278000,0 days 00:00:25.927000,HARD,4.0,2.0,19.0,306.0,False
Qatar,GAS,10,Alpine,12.0,0 days 00:01:28.678000,0 days 00:00:32.888000,0 days 00:00:30.061000,0 days 00:00:25.729000,HARD,5.0,2.0,19.0,309.0,False
Qatar,GAS,10,Alpine,13.0,0 days 00:01:28.815000,0 days 00:00:33.039000,0 days 00:00:29.853000,0 days 00:00:25.923000,HARD,6.0,2.0,19.0,333.0,False
Qatar,GAS,10,Alpine,14.0,0 days 00:01:28.262000,0 days 00:00:32.419000,0 days 00:00:30.006000,0 days 00:00:25.837000,HARD,7.0,2.0,19.0,328.0,False
Qatar,GAS,10,Alpine,15.0,0 days 00:01:28.203000,0 days 00:00:32.491000,0 days 00:00:30.200000,0 days 00:00:25.512000,HARD,8.0,2.0,19.0,329.0,False
Qatar,GAS,10,Alpine,16.0,0 days 00:01:27.845000,0 days 00:00:32.454000,0 days 00:00:29.954000,0 days 00:00:25.437000,HARD,9.0,2.0,19.0,313.0,True
Qatar,GAS,10,Alpine,17.0,0 days 00:01:27.994000,0 days 00:00:32.604000,0 days 00:00:29.941000,0 days 00:00:25.449000,HARD,10.0,2.0,19.0,313.0,False
Qatar,GAS,10,Alpine,18.0,0 days 00:01:28.081000,0 days 00:00:32.637000,0 days 00:00:30.017000,0 days 00:00:25.427000,HARD,11.0,2.0,19.0,312.0,False
Qatar,GAS,10,Alpine,19.0,0 days 00:01:27.683000,0 days 00:00:32.367000,0 days 00:00:29.878000,0 days 00:00:25.438000,HARD,12.0,2.0,19.0,311.0,True
Qatar,GAS,10,Alpine,20.0,0 days 00:01:27.692000,0 days 00:00:32.505000,0 days 00:00:29.856000,0 days 00:00:25.331000,HARD,13.0,2.0,19.0,314.0,False
Qatar,GAS,10,Alpine,21.0,0 days 00:01:27.701000,0 days 00:00:32.375000,0 days 00:00:29.956000,0 days 00:00:25.370000,HARD,14.0,2.0,19.0,312.0,False
Qatar,GAS,10,Alpine,22.0,0 days 00:01:27.731000,0 days 00:00:32.424000,0 days 00:00:29.963000,0 days 00:00:25.344000,HARD,15.0,2.0,19.0,309.0,False
Qatar,GAS,10,Alpine,23.0,0 days 00:01:27.527000,0 days 00:00:32.399000,0 days 00:00:29.878000,0 days 00:00:25.250000,HARD,16.0,2.0,19.0,312.0,True
Qatar,GAS,10,Alpine,24.0,0 days 00:01:27.844000,0 days 00:00:32.456000,0 days 00:00:29.982000,0 days 00:00:25.406000,HARD,17.0,2.0,18.0,312.0,False
Qatar,GAS,10,Alpine,25.0,0 days 00:01:27.372000,0 days 00:00:32.428000,0 days 00:00:29.800000,0 days 00:00:25.144000,HARD,18.0,2.0,18.0,310.0,True
Qatar,GAS,10,Alpine,26.0,0 days 00:01:28.017000,0 days 00:00:32.468000,0 days 00:00:30.121000,0 days 00:00:25.428000,HARD,19.0,2.0,18.0,309.0,False
Qatar,GAS,10,Alpine,27.0,0 days 00:01:27.609000,0 days 00:00:32.389000,0 days 00:00:29.954000,0 days 00:00:25.266000,HARD,20.0,2.0,18.0,311.0,False
Qatar,GAS,10,Alpine,28.0,0 days 00:01:27.523000,0 days 00:00:32.344000,0 days 00:00:29.901000,0 days 00:00:25.278000,HARD,21.0,2.0,18.0,310.0,False
Qatar,GAS,10,Alpine,29.0,0 days 00:01:27.420000,0 days 00:00:32.436000,0 days 00:00:29.884000,0 days 00:00:25.100000,HARD,22.0,2.0,18.0,307.0,False
Qatar,GAS,10,Alpine,30.0,0 days 00:01:27.198000,0 days 00:00:32.186000,0 days 00:00:29.888000,0 days 00:00:25.124000,HARD,23.0,2.0,18.0,310.0,True
Qatar,GAS,10,Alpine,31.0,0 days 00:01:27.409000,0 days 00:00:32.316000,0 days 00:00:29.874000,0 days 00:00:25.219000,HARD,24.0,2.0,18.0,309.0,False
Qatar,GAS,10,Alpine,32.0,0 days 00:01:34.234000,0 days 00:00:33.051000,0 days 00:00:30.815000,0 days 00:00:30.368000,HARD,25.0,2.0,18.0,308.0,False
Qatar,GAS,10,Alpine,33.0,0 days 00:01:51.296000,0 days 00:00:56.826000,0 days 00:00:29.172000,0 days 00:00:25.298000,MEDIUM,1.0,3.0,19.0,182.0,False
Qatar,GAS,10,Alpine,34.0,0 days 00:01:25.846000,0 days 00:00:31.839000,0 days 00:00:29.133000,0 days 00:00:24.874000,MEDIUM,2.0,3.0,19.0,307.0,True
Qatar,GAS,10,Alpine,35.0,0 days 00:01:25.789000,0 days 00:00:31.824000,0 days 00:00:29.149000,0 days 00:00:24.816000,MEDIUM,3.0,3.0,19.0,308.0,True
Qatar,GAS,10,Alpine,36.0,0 days 00:01:25.711000,0 days 00:00:31.760000,0 days 00:00:29.170000,0 days 00:00:24.781000,MEDIUM,4.0,3.0,19.0,309.0,True
Qatar,GAS,10,Alpine,37.0,0 days 00:01:25.695000,0 days 00:00:31.794000,0 days 00:00:29.136000,0 days 00:00:24.765000,MEDIUM,5.0,3.0,19.0,308.0,True
Qatar,GAS,10,Alpine,38.0,0 days 00:01:25.720000,0 days 00:00:31.811000,0 days 00:00:29.149000,0 days 00:00:24.760000,MEDIUM,6.0,3.0,19.0,309.0,False
Qatar,GAS,10,Alpine,39.0,0 days 00:01:25.902000,0 days 00:00:31.791000,0 days 00:00:29.259000,0 days 00:00:24.852000,MEDIUM,7.0,3.0,19.0,307.0,False
Qatar,GAS,10,Alpine,40.0,0 days 00:01:25.677000,0 days 00:00:31.698000,0 days 00:00:29.233000,0 days 00:00:24.746000,MEDIUM,8.0,3.0,18.0,306.0,True
Qatar,GAS,10,Alpine,41.0,0 days 00:01:25.630000,0 days 00:00:31.740000,0 days 00:00:29.241000,0 days 00:00:24.649000,MEDIUM,9.0,3.0,18.0,305.0,True
Qatar,GAS,10,Alpine,42.0,0 days 00:01:25.483000,0 days 00:00:31.754000,0 days 00:00:29.140000,0 days 00:00:24.589000,MEDIUM,10.0,3.0,18.0,304.0,True
Qatar,GAS,10,Alpine,43.0,0 days 00:01:25.459000,0 days 00:00:31.690000,0 days 00:00:29.185000,0 days 00:00:24.584000,MEDIUM,11.0,3.0,18.0,306.0,True
Qatar,GAS,10,Alpine,44.0,0 days 00:01:25.557000,0 days 00:00:31.716000,0 days 00:00:29.241000,0 days 00:00:24.600000,MEDIUM,12.0,3.0,18.0,305.0,False
Qatar,GAS,10,Alpine,45.0,0 days 00:01:25.757000,0 days 00:00:31.725000,0 days 00:00:29.281000,0 days 00:00:24.751000,MEDIUM,13.0,3.0,18.0,306.0,False
Qatar,GAS,10,Alpine,46.0,0 days 00:01:25.641000,0 days 00:00:31.808000,0 days 00:00:29.286000,0 days 00:00:24.547000,MEDIUM,14.0,3.0,18.0,305.0,False
Qatar,GAS,10,Alpine,47.0,0 days 00:01:25.519000,0 days 00:00:31.740000,0 days 00:00:29.202000,0 days 00:00:24.577000,MEDIUM,15.0,3.0,18.0,305.0,False
Qatar,GAS,10,Alpine,48.0,0 days 00:01:25.574000,0 days 00:00:31.698000,0 days 00:00:29.316000,0 days 00:00:24.560000,MEDIUM,16.0,3.0,18.0,307.0,False
Qatar,GAS,10,Alpine,49.0,0 days 00:01:25.594000,0 days 00:00:31.770000,0 days 00:00:29.255000,0 days 00:00:24.569000,MEDIUM,17.0,3.0,18.0,307.0,False
Qatar,GAS,10,Alpine,50.0,0 days 00:01:25.454000,0 days 00:00:31.696000,0 days 00:00:29.257000,0 days 00:00:24.501000,MEDIUM,18.0,3.0,17.0,308.0,True
Qatar,GAS,10,Alpine,51.0,0 days 00:01:25.422000,0 days 00:00:31.622000,0 days 00:00:29.258000,0 days 00:00:24.542000,MEDIUM,19.0,3.0,17.0,308.0,True
Qatar,GAS,10,Alpine,52.0,0 days 00:01:25.421000,0 days 00:00:31.628000,0 days 00:00:29.267000,0 days 00:00:24.526000,MEDIUM,20.0,3.0,17.0,309.0,True
Qatar,GAS,10,Alpine,53.0,0 days 00:01:27.233000,0 days 00:00:31.887000,0 days 00:00:30.648000,0 days 00:00:24.698000,MEDIUM,21.0,3.0,17.0,310.0,False
Qatar,GAS,10,Alpine,54.0,0 days 00:01:25.376000,0 days 00:00:31.586000,0 days 00:00:29.232000,0 days 00:00:24.558000,MEDIUM,22.0,3.0,17.0,308.0,True
Qatar,GAS,10,Alpine,55.0,0 days 00:01:26.051000,0 days 00:00:31.653000,0 days 00:00:29.489000,0 days 00:00:24.909000,MEDIUM,23.0,3.0,16.0,325.0,False
Qatar,GAS,10,Alpine,56.0,0 days 00:01:25.956000,0 days 00:00:31.683000,0 days 00:00:29.431000,0 days 00:00:24.842000,MEDIUM,24.0,3.0,16.0,328.0,False
Qatar,ANT,12,Mercedes,1.0,0 days 00:01:30.716000,,0 days 00:00:29.876000,0 days 00:00:25.717000,MEDIUM,1.0,1.0,4.0,246.0,False
Qatar,ANT,12,Mercedes,2.0,0 days 00:01:27.953000,0 days 00:00:32.591000,0 days 00:00:29.700000,0 days 00:00:25.662000,MEDIUM,2.0,1.0,4.0,310.0,True
Qatar,ANT,12,Mercedes,3.0,0 days 00:01:27.737000,0 days 00:00:32.439000,0 days 00:00:29.703000,0 days 00:00:25.595000,MEDIUM,3.0,1.0,4.0,326.0,False
Qatar,ANT,12,Mercedes,4.0,0 days 00:01:27.480000,0 days 00:00:32.105000,0 days 00:00:29.816000,0 days 00:00:25.559000,MEDIUM,4.0,1.0,4.0,326.0,True
Qatar,ANT,12,Mercedes,5.0,0 days 00:01:27.505000,0 days 00:00:32.134000,0 days 00:00:29.894000,0 days 00:00:25.477000,MEDIUM,5.0,1.0,4.0,326.0,False
Qatar,ANT,12,Mercedes,6.0,0 days 00:01:27.305000,0 days 00:00:32.136000,0 days 00:00:29.733000,0 days 00:00:25.436000,MEDIUM,6.0,1.0,4.0,311.0,True
Qatar,ANT,12,Mercedes,7.0,0 days 00:01:43.942000,0 days 00:00:32.070000,0 days 00:00:37.247000,0 days 00:00:34.625000,MEDIUM,7.0,1.0,4.0,312.0,False
Qatar,ANT,12,Mercedes,8.0,0 days 00:02:22.348000,0 days 00:01:07.462000,0 days 00:00:38.407000,0 days 00:00:36.479000,MEDIUM,1.0,2.0,6.0,177.0,False
Qatar,ANT,12,Mercedes,9.0,0 days 00:02:20.912000,0 days 00:00:52.884000,0 days 00:00:44.883000,0 days 00:00:43.145000,MEDIUM,2.0,2.0,5.0,260.0,False
Qatar,ANT,12,Mercedes,10.0,0 days 00:02:18.427000,0 days 00:00:50.332000,0 days 00:00:43.665000,0 days 00:00:44.430000,MEDIUM,3.0,2.0,5.0,276.0,False
Qatar,ANT,12,Mercedes,11.0,0 days 00:01:27.485000,0 days 00:00:32.574000,0 days 00:00:29.558000,0 days 00:00:25.353000,MEDIUM,4.0,2.0,5.0,312.0,False
Qatar,ANT,12,Mercedes,12.0,0 days 00:01:27.330000,0 days 00:00:32.290000,0 days 00:00:29.521000,0 days 00:00:25.519000,MEDIUM,5.0,2.0,5.0,314.0,False
Qatar,ANT,12,Mercedes,13.0,0 days 00:01:27.005000,0 days 00:00:32.015000,0 days 00:00:29.648000,0 days 00:00:25.342000,MEDIUM,6.0,2.0,5.0,327.0,True
Qatar,ANT,12,Mercedes,14.0,0 days 00:01:26.878000,0 days 00:00:32.027000,0 days 00:00:29.475000,0 days 00:00:25.376000,MEDIUM,7.0,2.0,5.0,313.0,True
Qatar,ANT,12,Mercedes,15.0,0 days 00:01:27.361000,0 days 00:00:32.186000,0 days 00:00:29.770000,0 days 00:00:25.405000,MEDIUM,8.0,2.0,5.0,313.0,False
Qatar,ANT,12,Mercedes,16.0,0 days 00:01:27.033000,0 days 00:00:32.063000,0 days 00:00:29.511000,0 days 00:00:25.459000,MEDIUM,9.0,2.0,5.0,313.0,False
Qatar,ANT,12,Mercedes,17.0,0 days 00:01:26.994000,0 days 00:00:32.032000,0 days 00:00:29.541000,0 days 00:00:25.421000,MEDIUM,10.0,2.0,5.0,312.0,False
Qatar,ANT,12,Mercedes,18.0,0 days 00:01:27.021000,0 days 00:00:31.965000,0 days 00:00:29.584000,0 days 00:00:25.472000,MEDIUM,11.0,2.0,5.0,312.0,False
Qatar,ANT,12,Mercedes,19.0,0 days 00:01:26.617000,0 days 00:00:31.990000,0 days 00:00:29.509000,0 days 00:00:25.118000,MEDIUM,12.0,2.0,5.0,312.0,True
Qatar,ANT,12,Mercedes,20.0,0 days 00:01:26.509000,0 days 00:00:31.900000,0 days 00:00:29.496000,0 days 00:00:25.113000,MEDIUM,13.0,2.0,5.0,312.0,True
