Driver,DriverNumber,RaceName,LapNumber,Sector1Time,Sector2Time,Sector3Time,LapTime,Position,Stint,Compound,TyreLife,SpeedST,IsPersonalBest,Team,Sector1Seconds,Sector2Seconds,Sector3Seconds,LapTimeSeconds
STR,18,Mexico,67,0:29.012,0:31.750,0:21.145,1:21.907,14,3,SOFT,25,327,False,Aston Martin,29.012,31.75,21.145,81.907
STR,18,Mexico,68,0:28.887,0:31.756,0:21.102,1:21.745,14,3,SOFT,26,329,False,Aston Martin,28.887,31.756,21.102,81.745
STR,18,Mexico,69,0:28.912,0:31.603,0:28.549,1:29.064,14,3,SOFT,27,329,False,Aston Martin,28.912,31.603,28.549,89.064
STR,18,Mexico,70,0:39.185,0:40.922,0:21.398,1:41.505,14,3,SOFT,28,304,False,Aston Martin,39.185,40.922,21.398,101.505
TSU,22,Mexico,1,,0:34.742,0:21.981,1:30.188,8,1,MEDIUM,1,321,False,Red Bull Racing,,34.742,21.981,90.188
TSU,22,Mexico,2,0:29.505,0:32.675,0:21.658,1:23.838,8,1,MEDIUM,2,325,True,Red Bull Racing,29.505,32.675,21.658,83.838
TSU,22,Mexico,3,0:28.768,0:32.561,0:21.730,1:23.059,8,1,MEDIUM,3,353,True,Red Bull Racing,28.768,32.561,21.73,83.059
TSU,22,Mexico,4,0:28.758,0:32.693,0:21.645,1:23.096,8,1,MEDIUM,4,353,False,Red Bull Racing,28.758,32.693,21.645,83.096
TSU,22,Mexico,5,0:28.715,0:32.489,0:21.628,1:22.832,8,1,MEDIUM,5,353,True,Red Bull Racing,28.715,32.489,21.628,82.832
TSU,22,Mexico,6,0:28.776,0:35.055,0:22.475,1:26.306,8,1,MEDIUM,6,347,False,Red Bull Racing,28.776,35.055,22.475,86.306
TSU,22,Mexico,7,0:28.937,0:33.015,0:21.746,1:23.698,8,1,MEDIUM,7,342,False,Red Bull Racing,28.937,33.015,21.746,83.698
TSU,22,Mexico,8,0:28.792,0:33.072,0:21.510,1:23.374,8,1,MEDIUM,8,349,False,Red Bull Racing,28.792,33.072,21.51,83.374
TSU,22,Mexico,9,0:29.195,0:32.679,0:21.648,1:23.522,8,1,MEDIUM,9,334,False,Red Bull Racing,29.195,32.679,21.648,83.522
TSU,22,Mexico,10,0:29.320,0:32.709,0:21.744,1:23.773,8,1,MEDIUM,10,325,False,Red Bull Racing,29.32,32.709,21.744,83.773
TSU,22,Mexico,11,0:29.684,0:33.215,0:21.768,1:24.667,9,1,MEDIUM,11,327,False,Red Bull Racing,29.684,33.215,21.768,84.667
TSU,22,Mexico,12,0:29.326,0:32.838,0:21.690,1:23.854,9,1,MEDIUM,12,326,False,Red Bull Racing,29.326,32.838,21.69,83.854
TSU,22,Mexico,13,0:29.456,0:32.794,0:21.727,1:23.977,9,1,MEDIUM,13,327,False,Red Bull Racing,29.456,32.794,21.727,83.977
TSU,22,Mexico,14,0:29.284,0:32.686,0:21.786,1:23.756,9,1,MEDIUM,14,326,False,Red Bull Racing,29.284,32.686,21.786,83.756
TSU,22,Mexico,15,0:29.390,0:32.690,0:21.613,1:23.693,9,1,MEDIUM,15,323,False,Red Bull Racing,29.39,32.69,21.613,83.693
TSU,22,Mexico,16,0:29.546,0:32.890,0:21.710,1:24.146,9,1,MEDIUM,16,322,False,Red Bull Racing,29.546,32.89,21.71,84.146
TSU,22,Mexico,17,0:29.534,0:32.691,0:21.719,1:23.944,9,1,MEDIUM,17,322,False,Red Bull Racing,29.534,32.691,21.719,83.944
TSU,22,Mexico,18,0:29.399,0:32.862,0:21.565,1:23.826,9,1,MEDIUM,18,326,False,Red Bull Racing,29.399,32.862,21.565,83.826
TSU,22,Mexico,19,0:29.289,0:32.668,0:21.581,1:23.538,9,1,MEDIUM,19,326,False,Red Bull Racing,29.289,32.668,21.581,83.538
TSU,22,Mexico,20,0:29.319,0:32.795,0:21.738,1:23.852,9,1,MEDIUM,20,323,False,Red Bull Racing,29.319,32.795,21.738,83.852
TSU,22,Mexico,21,0:29.317,0:32.603,0:21.632,1:23.552,9,1,MEDIUM,21,323,False,Red Bull Racing,29.317,32.603,21.632,83.552
TSU,22,Mexico,22,0:29.321,0:32.547,0:21.719,1:23.587,9,1,MEDIUM,22,326,False,Red Bull Racing,29.321,32.547,21.719,83.587
TSU,22,Mexico,23,0:29.271,0:32.632,0:21.739,1:23.642,8,1,MEDIUM,23,325,False,Red Bull Racing,29.271,32.632,21.739,83.642
TSU,22,Mexico,24,0:29.336,0:32.625,0:21.694,1:23.655,7,1,MEDIUM,24,325,False,Red Bull Racing,29.336,32.625,21.694,83.655
TSU,22,Mexico,25,0:29.282,0:32.431,0:21.711,1:23.424,5,1,MEDIUM,25,325,False,Red Bull Racing,29.282,32.431,21.711,83.424
TSU,22,Mexico,26,0:29.469,0:32.548,0:21.757,1:23.774,4,1,MEDIUM,26,324,False,Red Bull Racing,29.469,32.548,21.757,83.774
TSU,22,Mexico,27,0:29.427,0:32.532,0:21.568,1:23.527,4,1,MEDIUM,27,324,False,Red Bull Racing,29.427,32.532,21.568,83.527
TSU,22,Mexico,28,0:29.283,0:32.617,0:21.566,1:23.466,4,1,MEDIUM,28,325,False,Red Bull Racing,29.283,32.617,21.566,83.466
TSU,22,Mexico,29,0:29.303,0:32.516,0:21.612,1:23.431,4,1,MEDIUM,29,324,False,Red Bull Racing,29.303,32.516,21.612,83.431
TSU,22,Mexico,30,0:29.267,0:32.577,0:21.707,1:23.551,4,1,MEDIUM,30,325,False,Red Bull Racing,29.267,32.577,21.707,83.551
TSU,22,Mexico,31,0:29.332,0:32.502,0:21.757,1:23.591,4,1,MEDIUM,31,323,False,Red Bull Racing,29.332,32.502,21.757,83.591
TSU,22,Mexico,32,0:29.797,0:32.903,0:22.125,1:24.825,5,1,MEDIUM,32,328,False,Red Bull Racing,29.797,32.903,22.125,84.825
TSU,22,Mexico,33,0:29.696,0:33.539,0:21.955,1:25.190,7,1,MEDIUM,33,328,False,Red Bull Racing,29.696,33.539,21.955,85.19
TSU,22,Mexico,34,0:29.603,0:32.961,0:21.868,1:24.432,8,1,MEDIUM,34,329,False,Red Bull Racing,29.603,32.961,21.868,84.432
TSU,22,Mexico,35,0:29.714,0:33.718,0:22.064,1:25.496,9,1,MEDIUM,35,328,False,Red Bull Racing,29.714,33.718,22.064,85.496
TSU,22,Mexico,36,0:29.319,0:32.921,0:24.825,1:27.065,9,1,MEDIUM,36,328,False,Red Bull Racing,29.319,32.921,24.825,87.065
TSU,22,Mexico,37,0:57.161,0:32.066,0:21.107,1:50.334,15,2,SOFT,1,306,False,Red Bull Racing,57.161,32.066,21.107,110.334
TSU,22,Mexico,38,0:29.030,0:32.109,0:21.215,1:22.354,15,2,SOFT,2,325,True,Red Bull Racing,29.03,32.109,21.215,82.354
TSU,22,Mexico,39,0:28.971,0:31.719,0:21.163,1:21.853,15,2,SOFT,3,329,True,Red Bull Racing,28.971,31.719,21.163,81.853
TSU,22,Mexico,40,0:28.919,0:31.810,0:21.156,1:21.885,15,2,SOFT,4,328,False,Red Bull Racing,28.919,31.81,21.156,81.885
TSU,22,Mexico,41,0:28.946,0:31.702,0:21.205,1:21.853,15,2,SOFT,5,328,False,Red Bull Racing,28.946,31.702,21.205,81.853
TSU,22,Mexico,42,0:28.781,0:31.726,0:21.238,1:21.745,14,2,SOFT,6,330,True,Red Bull Racing,28.781,31.726,21.238,81.745
TSU,22,Mexico,43,0:28.829,0:31.652,0:21.152,1:21.633,14,2,SOFT,7,328,True,Red Bull Racing,28.829,31.652,21.152,81.633
TSU,22,Mexico,44,0:28.749,0:31.579,0:21.158,1:21.486,13,2,SOFT,8,328,True,Red Bull Racing,28.749,31.579,21.158,81.486
TSU,22,Mexico,45,0:28.776,0:31.798,0:21.306,1:21.880,13,2,SOFT,9,327,False,Red Bull Racing,28.776,31.798,21.306,81.88
TSU,22,Mexico,46,0:28.790,0:31.757,0:21.217,1:21.764,13,2,SOFT,10,328,False,Red Bull Racing,28.79,31.757,21.217,81.764
TSU,22,Mexico,47,0:28.747,0:31.928,0:21.719,1:22.394,12,2,SOFT,11,329,False,Red Bull Racing,28.747,31.928,21.719,82.394
TSU,22,Mexico,48,0:29.021,0:31.900,0:21.234,1:22.155,12,2,SOFT,12,330,False,Red Bull Racing,29.021,31.9,21.234,82.155
TSU,22,Mexico,49,0:28.865,0:32.017,0:21.376,1:22.258,12,2,SOFT,13,329,False,Red Bull Racing,28.865,32.017,21.376,82.258
TSU,22,Mexico,50,0:28.805,0:31.910,0:21.353,1:22.068,12,2,SOFT,14,331,False,Red Bull Racing,28.805,31.91,21.353,82.068
TSU,22,Mexico,51,0:28.940,0:31.718,0:21.370,1:22.028,12,2,SOFT,15,332,False,Red Bull Racing,28.94,31.718,21.37,82.028
TSU,22,Mexico,52,0:28.788,0:31.888,0:21.337,1:22.013,12,2,SOFT,16,331,False,Red Bull Racing,28.788,31.888,21.337,82.013
TSU,22,Mexico,53,0:28.799,0:31.863,0:21.315,1:21.977,12,2,SOFT,17,332,False,Red Bull Racing,28.799,31.863,21.315,81.977
TSU,22,Mexico,54,0:28.734,0:31.948,0:21.391,1:22.073,12,2,SOFT,18,331,False,Red Bull Racing,28.734,31.948,21.391,82.073
TSU,22,Mexico,55,0:28.955,0:31.948,0:21.462,1:22.365,12,2,SOFT,19,331,False,Red Bull Racing,28.955,31.948,21.462,82.365
TSU,22,Mexico,56,0:28.792,0:32.077,0:21.419,1:22.288,12,2,SOFT,20,333,False,Red Bull Racing,28.792,32.077,21.419,82.288
TSU,22,Mexico,57,0:28.894,0:32.061,0:21.275,1:22.230,12,2,SOFT,21,331,False,Red Bull Racing,28.894,32.061,21.275,82.23
TSU,22,Mexico,58,0:28.882,0:31.912,0:21.298,1:22.092,12,2,SOFT,22,332,False,Red Bull Racing,28.882,31.912,21.298,82.092
TSU,22,Mexico,59,0:28.684,0:32.185,0:21.238,1:22.107,12,2,SOFT,23,332,False,Red Bull Racing,28.684,32.185,21.238,82.107
TSU,22,Mexico,60,0:28.915,0:32.037,0:21.443,1:22.395,12,2,SOFT,24,332,False,Red Bull Racing,28.915,32.037,21.443,82.395
TSU,22,Mexico,61,0:28.810,0:32.039,0:21.342,1:22.191,12,2,SOFT,25,332,False,Red Bull Racing,28.81,32.039,21.342,82.191
TSU,22,Mexico,62,0:29.021,0:32.776,0:21.790,1:23.587,12,2,SOFT,26,332,False,Red Bull Racing,29.021,32.776,21.79,83.587
TSU,22,Mexico,63,0:29.027,0:32.379,0:21.447,1:22.853,11,2,SOFT,27,354,False,Red Bull Racing,29.027,32.379,21.447,82.853
TSU,22,Mexico,64,0:28.881,0:31.955,0:21.296,1:22.132,11,2,SOFT,28,329,False,Red Bull Racing,28.881,31.955,21.296,82.132
TSU,22,Mexico,65,0:28.731,0:31.802,0:21.171,1:21.704,11,2,SOFT,29,330,False,Red Bull Racing,28.731,31.802,21.171,81.704
TSU,22,Mexico,66,0:28.846,0:31.859,0:21.212,1:21.917,11,2,SOFT,30,330,False,Red Bull Racing,28.846,31.859,21.212,81.917
TSU,22,Mexico,67,0:28.750,0:31.713,0:21.217,1:21.680,11,2,SOFT,31,330,False,Red Bull Racing,28.75,31.713,21.217,81.68
TSU,22,Mexico,68,0:28.709,0:31.608,0:21.355,1:21.672,11,2,SOFT,32,331,False,Red Bull Racing,28.709,31.608,21.355,81.672
TSU,22,Mexico,69,0:28.833,0:31.745,0:26.161,1:26.739,11,2,SOFT,33,331,False,Red Bull Racing,28.833,31.745,26.161,86.739
TSU,22,Mexico,70,0:38.770,0:42.254,0:23.847,1:44.871,11,2,SOFT,34,280,False,Red Bull Racing,38.77,42.254,23.847,104.871
TSU,22,Mexico,71,0:28.815,0:31.780,0:21.304,1:21.899,11,2,SOFT,35,330,False,Red Bull Racing,28.815,31.78,21.304,81.899
ALB,23,Mexico,1,,0:35.644,0:23.125,1:35.288,18,1,HARD,1,313,False,Williams,,35.644,23.125,95.288
ALB,23,Mexico,2,0:30.266,0:33.966,0:23.040,1:27.272,17,1,HARD,2,334,True,Williams,30.266,33.966,23.04,87.272
ALB,23,Mexico,3,0:29.643,0:33.185,0:21.700,1:24.528,16,1,HARD,3,338,True,Williams,29.643,33.185,21.7,84.528
ALB,23,Mexico,4,0:29.096,0:32.858,0:21.686,1:23.640,16,1,HARD,4,349,True,Williams,29.096,32.858,21.686,83.64
ALB,23,Mexico,5,0:29.475,0:33.060,0:21.603,1:24.138,15,1,HARD,5,354,False,Williams,29.475,33.06,21.603,84.138
ALB,23,Mexico,6,0:29.280,0:32.652,0:21.531,1:23.463,15,1,HARD,6,331,True,Williams,29.28,32.652,21.531,83.463
ALB,23,Mexico,7,0:29.391,0:32.652,0:21.530,1:23.573,15,1,HARD,7,330,False,Williams,29.391,32.652,21.53,83.573
ALB,23,Mexico,8,0:30.013,0:33.306,0:21.969,1:25.288,16,1,HARD,8,332,False,Williams,30.013,33.306,21.969,85.288
ALB,23,Mexico,9,0:29.129,0:33.292,0:21.812,1:24.233,16,1,HARD,9,350,False,Williams,29.129,33.292,21.812,84.233
ALB,23,Mexico,10,0:29.445,0:33.000,0:21.819,1:24.264,16,1,HARD,10,335,False,Williams,29.445,33.0,21.819,84.264
ALB,23,Mexico,11,0:29.373,0:32.914,0:21.854,1:24.141,16,1,HARD,11,335,False,Williams,29.373,32.914,21.854,84.141
ALB,23,Mexico,12,0:29.174,0:33.016,0:21.834,1:24.024,16,1,HARD,12,335,False,Williams,29.174,33.016,21.834,84.024
ALB,23,Mexico,13,0:29.209,0:32.969,0:21.827,1:24.005,16,1,HARD,13,331,False,Williams,29.209,32.969,21.827,84.005
ALB,23,Mexico,14,0:29.326,0:32.795,0:21.821,1:23.942,16,1,HARD,14,334,False,Williams,29.326,32.795,21.821,83.942
ALB,23,Mexico,15,0:29.265,0:32.662,0:21.792,1:23.719,16,1,HARD,15,333,False,Williams,29.265,32.662,21.792,83.719
ALB,23,Mexico,16,0:29.245,0:32.900,0:21.850,1:23.995,16,1,HARD,16,334,False,Williams,29.245,32.9,21.85,83.995
ALB,23,Mexico,17,0:29.308,0:33.053,0:21.877,1:24.238,16,1,HARD,17,333,False,Williams,29.308,33.053,21.877,84.238
ALB,23,Mexico,18,0:29.163,0:33.101,0:21.739,1:24.003,15,1,HARD,18,333,False,Williams,29.163,33.101,21.739,84.003
ALB,23,Mexico,19,0:29.110,0:32.826,0:21.718,1:23.654,15,1,HARD,19,333,False,Williams,29.11,32.826,21.718,83.654
ALB,23,Mexico,20,0:29.200,0:32.965,0:21.929,1:24.094,14,1,HARD,20,332,False,Williams,29.2,32.965,21.929,84.094
ALB,23,Mexico,21,0:29.214,0:32.813,0:21.730,1:23.757,14,1,HARD,21,332,False,Williams,29.214,32.813,21.73,83.757
ALB,23,Mexico,22,0:29.191,0:32.656,0:21.779,1:23.626,14,1,HARD,22,332,False,Williams,29.191,32.656,21.779,83.626
ALB,23,Mexico,23,0:29.317,0:32.817,0:21.792,1:23.926,14,1,HARD,23,333,False,Williams,29.317,32.817,21.792,83.926
ALB,23,Mexico,24,0:29.036,0:32.765,0:21.843,1:23.644,13,1,HARD,24,333,False,Williams,29.036,32.765,21.843,83.644
ALB,23,Mexico,25,0:29.241,0:32.871,0:21.885,1:23.997,12,1,HARD,25,334,False,Williams,29.241,32.871,21.885,83.997
ALB,23,Mexico,26,0:29.470,0:33.278,0:22.109,1:24.857,13,1,HARD,26,337,False,Williams,29.47,33.278,22.109,84.857
ALB,23,Mexico,27,0:29.551,0:32.990,0:22.180,1:24.721,13,1,HARD,27,337,False,Williams,29.551,32.99,22.18,84.721
ALB,23,Mexico,28,0:29.089,0:32.761,0:21.937,1:23.787,12,1,HARD,28,334,False,Williams,29.089,32.761,21.937,83.787
ALB,23,Mexico,29,0:29.534,0:33.097,0:21.855,1:24.486,13,1,HARD,29,333,False,Williams,29.534,33.097,21.855,84.486
ALB,23,Mexico,30,0:29.225,0:32.977,0:22.021,1:24.223,13,1,HARD,30,334,False,Williams,29.225,32.977,22.021,84.223
ALB,23,Mexico,31,0:29.124,0:32.704,0:21.839,1:23.667,13,1,HARD,31,332,False,Williams,29.124,32.704,21.839,83.667
ALB,23,Mexico,32,0:29.050,0:32.577,0:21.853,1:23.480,13,1,HARD,32,332,False,Williams,29.05,32.577,21.853,83.48
ALB,23,Mexico,33,0:29.055,0:32.540,0:21.737,1:23.332,13,1,HARD,33,332,True,Williams,29.055,32.54,21.737,83.332
ALB,23,Mexico,34,0:29.125,0:32.796,0:21.832,1:23.753,13,1,HARD,34,330,False,Williams,29.125,32.796,21.832,83.753
ALB,23,Mexico,35,0:30.480,0:34.281,0:22.094,1:26.855,13,1,HARD,35,331,False,Williams,30.48,34.281,22.094,86.855
ALB,23,Mexico,36,0:29.045,0:33.071,0:21.718,1:23.834,13,1,HARD,36,334,False,Williams,29.045,33.071,21.718,83.834
ALB,23,Mexico,37,0:28.914,0:32.883,0:21.721,1:23.518,12,1,HARD,37,333,False,Williams,28.914,32.883,21.721,83.518
ALB,23,Mexico,38,0:29.363,0:33.271,0:22.005,1:24.639,12,1,HARD,38,332,False,Williams,29.363,33.271,22.005,84.639
ALB,23,Mexico,39,0:28.885,0:32.767,0:21.754,1:23.406,12,1,HARD,39,335,False,Williams,28.885,32.767,21.754,83.406
ALB,23,Mexico,40,0:29.028,0:32.819,0:21.761,1:23.608,12,1,HARD,40,333,False,Williams,29.028,32.819,21.761,83.608
ALB,23,Mexico,41,0:29.094,0:32.901,0:24.740,1:26.735,13,1,HARD,41,333,False,Williams,29.094,32.901,24.74,86.735
ALB,23,Mexico,42,0:47.039,0:31.536,0:21.401,1:39.976,16,2,SOFT,1,310,False,Williams,47.039,31.536,21.401,99.976
ALB,23,Mexico,43,0:28.386,0:31.456,0:20.706,1:20.548,15,2,SOFT,2,343,True,Williams,28.386,31.456,20.706,80.548
ALB,23,Mexico,44,0:29.023,0:31.688,0:20.868,1:21.579,14,2,SOFT,3,331,False,Williams,29.023,31.688,20.868,81.579
ALB,23,Mexico,45,0:28.413,0:31.270,0:20.797,1:20.480,14,2,SOFT,4,328,True,Williams,28.413,31.27,20.797,80.48
ALB,23,Mexico,46,0:28.466,0:31.423,0:20.866,1:20.755,14,2,SOFT,5,329,False,Williams,28.466,31.423,20.866,80.755
ALB,23,Mexico,47,0:28.590,0:31.525,0:20.977,1:21.092,13,2,SOFT,6,330,False,Williams,28.59,31.525,20.977,81.092
ALB,23,Mexico,48,0:28.399,0:31.626,0:20.911,1:20.936,13,2,SOFT,7,332,False,Williams,28.399,31.626,20.911,80.936
ALB,23,Mexico,49,0:28.492,0:31.520,0:21.087,1:21.099,13,2,SOFT,8,332,False,Williams,28.492,31.52,21.087,81.099
ALB,23,Mexico,50,0:28.712,0:31.745,0:21.238,1:21.695,13,2,SOFT,9,333,False,Williams,28.712,31.745,21.238,81.695
ALB,23,Mexico,51,0:29.302,0:32.394,0:21.327,1:23.023,14,2,SOFT,10,304,False,Williams,29.302,32.394,21.327,83.023
ALB,23,Mexico,52,0:28.527,0:31.947,0:21.461,1:21.935,14,2,SOFT,11,338,False,Williams,28.527,31.947,21.461,81.935
ALB,23,Mexico,53,0:28.493,0:31.883,0:21.296,1:21.672,14,2,SOFT,12,336,False,Williams,28.493,31.883,21.296,81.672
ALB,23,Mexico,54,0:28.630,0:31.937,0:21.243,1:21.810,14,2,SOFT,13,335,False,Williams,28.63,31.937,21.243,81.81
ALB,23,Mexico,55,0:28.745,0:31.689,0:21.352,1:21.786,14,2,SOFT,14,333,False,Williams,28.745,31.689,21.352,81.786
ALB,23,Mexico,56,0:28.545,0:31.787,0:21.262,1:21.594,14,2,SOFT,15,334,False,Williams,28.545,31.787,21.262,81.594
ALB,23,Mexico,57,0:28.533,0:31.937,0:21.171,1:21.641,13,2,SOFT,16,333,False,Williams,28.533,31.937,21.171,81.641
ALB,23,Mexico,58,0:28.536,0:31.607,0:21.173,1:21.316,13,2,SOFT,17,334,False,Williams,28.536,31.607,21.173,81.316
ALB,23,Mexico,59,0:28.518,0:31.928,0:21.214,1:21.660,13,2,SOFT,18,334,False,Williams,28.518,31.928,21.214,81.66
ALB,23,Mexico,60,0:28.661,0:31.933,0:21.421,1:22.015,13,2,SOFT,19,334,False,Williams,28.661,31.933,21.421,82.015
ALB,23,Mexico,61,0:28.511,0:32.119,0:21.135,1:21.765,13,2,SOFT,20,334,False,Williams,28.511,32.119,21.135,81.765
ALB,23,Mexico,62,0:28.539,0:32.029,0:21.368,1:21.936,13,2,SOFT,21,335,False,Williams,28.539,32.029,21.368,81.936
ALB,23,Mexico,63,0:28.674,0:33.121,0:21.719,1:23.514,13,2,SOFT,22,338,False,Williams,28.674,33.121,21.719,83.514
ALB,23,Mexico,64,0:28.705,0:32.871,0:22.396,1:23.972,12,2,SOFT,23,356,False,Williams,28.705,32.871,22.396,83.972
ALB,23,Mexico,65,0:28.530,0:32.192,0:21.359,1:22.081,12,2,SOFT,24,341,False,Williams,28.53,32.192,21.359,82.081
ALB,23,Mexico,66,0:28.754,0:32.027,0:21.339,1:22.120,12,2,SOFT,25,335,False,Williams,28.754,32.027,21.339,82.12
ALB,23,Mexico,67,0:28.632,0:32.039,0:21.353,1:22.024,12,2,SOFT,26,334,False,Williams,28.632,32.039,21.353,82.024
ALB,23,Mexico,68,0:28.635,0:31.845,0:21.283,1:21.763,12,2,SOFT,27,333,False,Williams,28.635,31.845,21.283,81.763
ALB,23,Mexico,69,0:28.776,0:31.769,0:27.950,1:28.495,12,2,SOFT,28,334,False,Williams,28.776,31.769,27.95,88.495
ALB,23,Mexico,70,0:39.976,0:41.029,0:22.384,1:43.389,12,2,SOFT,29,298,False,Williams,39.976,41.029,22.384,103.389
HUL,27,Mexico,1,,0:35.877,0:23.380,1:34.968,17,1,SOFT,1,313,False,Kick Sauber,,35.877,23.38,94.968
HUL,27,Mexico,2,0:30.312,0:33.627,0:23.328,1:27.267,16,1,SOFT,2,336,True,Kick Sauber,30.312,33.627,23.328,87.267
HUL,27,Mexico,3,0:30.060,0:35.126,0:21.682,1:26.868,18,1,SOFT,3,348,True,Kick Sauber,30.06,35.126,21.682,86.868
HUL,27,Mexico,4,0:29.214,0:32.770,0:21.388,1:23.372,18,1,SOFT,4,332,True,Kick Sauber,29.214,32.77,21.388,83.372
HUL,27,Mexico,5,0:29.178,0:33.177,0:21.972,1:24.327,18,1,SOFT,5,343,False,Kick Sauber,29.178,33.177,21.972,84.327
HUL,27,Mexico,6,0:29.203,0:33.288,0:21.613,1:24.104,18,1,SOFT,6,341,False,Kick Sauber,29.203,33.288,21.613,84.104
HUL,27,Mexico,7,0:29.045,0:32.553,0:22.260,1:23.858,17,1,SOFT,7,349,False,Kick Sauber,29.045,32.553,22.26,83.858
HUL,27,Mexico,8,0:31.197,0:32.971,0:21.828,1:25.996,18,1,SOFT,8,291,False,Kick Sauber,31.197,32.971,21.828,85.996
HUL,27,Mexico,9,0:28.817,0:32.830,0:21.631,1:23.278,17,1,SOFT,9,346,True,Kick Sauber,28.817,32.83,21.631,83.278
HUL,27,Mexico,10,0:30.083,0:32.599,0:21.553,1:24.235,17,1,SOFT,10,314,False,Kick Sauber,30.083,32.599,21.553,84.235
HUL,27,Mexico,11,0:29.334,0:32.402,0:21.531,1:23.267,17,1,SOFT,11,317,True,Kick Sauber,29.334,32.402,21.531,83.267
HUL,27,Mexico,12,0:30.059,0:33.263,0:22.038,1:25.360,17,1,SOFT,12,320,False,Kick Sauber,30.059,33.263,22.038,85.36
HUL,27,Mexico,13,0:29.980,0:32.584,0:21.623,1:24.187,17,1,SOFT,13,309,False,Kick Sauber,29.98,32.584,21.623,84.187
HUL,27,Mexico,14,0:29.374,0:32.180,0:21.537,1:23.091,17,1,SOFT,14,315,True,Kick Sauber,29.374,32.18,21.537,83.091
HUL,27,Mexico,15,0:29.631,0:32.752,0:21.693,1:24.076,17,1,SOFT,15,313,False,Kick Sauber,29.631,32.752,21.693,84.076
HUL,27,Mexico,16,0:29.752,0:32.462,0:21.442,1:23.656,17,1,SOFT,16,311,False,Kick Sauber,29.752,32.462,21.442,83.656
HUL,27,Mexico,17,0:29.667,0:32.596,0:21.524,1:23.787,17,1,SOFT,17,311,False,Kick Sauber,29.667,32.596,21.524,83.787
HUL,27,Mexico,18,0:29.786,0:32.720,0:21.469,1:23.975,16,1,SOFT,18,311,False,Kick Sauber,29.786,32.72,21.469,83.975
HUL,27,Mexico,19,0:30.013,0:32.797,0:21.595,1:24.405,16,1,SOFT,19,309,False,Kick Sauber,30.013,32.797,21.595,84.405
HUL,27,Mexico,20,0:29.959,0:32.914,0:21.708,1:24.581,16,1,SOFT,20,308,False,Kick Sauber,29.959,32.914,21.708,84.581
HUL,27,Mexico,21,0:30.232,0:32.767,0:21.638,1:24.637,15,1,SOFT,21,306,False,Kick Sauber,30.232,32.767,21.638,84.637
HUL,27,Mexico,22,0:30.056,0:32.812,0:21.584,1:24.452,15,1,SOFT,22,307,False,Kick Sauber,30.056,32.812,21.584,84.452
HUL,27,Mexico,23,0:30.029,0:32.645,0:21.551,1:24.225,15,1,SOFT,23,306,False,Kick Sauber,30.029,32.645,21.551,84.225
HUL,27,Mexico,24,0:30.129,0:32.716,0:21.521,1:24.366,15,1,SOFT,24,308,False,Kick Sauber,30.129,32.716,21.521,84.366
HUL,27,Mexico,25,0:30.477,0:33.083,0:25.236,1:28.796,16,1,SOFT,25,309,False,Kick Sauber,30.477,33.083,25.236,88.796
LAW,30,Mexico,1,,0:36.797,0:22.650,1:33.774,14,1,SOFT,1,318,False,Racing Bulls,,36.797,22.65,93.774
LAW,30,Mexico,2,0:30.169,0:34.033,0:26.874,1:31.076,19,1,SOFT,2,328,False,Racing Bulls,30.169,34.033,26.874,91.076
LAW,30,Mexico,3,1:02.821,0:33.588,0:22.048,1:58.457,20,2,HARD,1,281,False,Racing Bulls,62.821,33.588,22.048,118.457
LAW,30,Mexico,4,0:29.989,0:33.156,0:21.979,1:25.124,20,2,HARD,2,315,True,Racing Bulls,29.989,33.156,21.979,85.124
LAW,30,Mexico,5,0:30.015,0:33.256,0:30.220,1:33.491,20,2,HARD,3,317,False,Racing Bulls,30.015,33.256,30.22,93.491
OCO,31,Mexico,1,,0:34.492,0:22.147,1:31.068,10,1,SOFT,1,323,False,Haas F1 Team,,34.492,22.147,91.068
OCO,31,Mexico,2,0:29.627,0:32.697,0:21.724,1:24.048,10,1,SOFT,2,325,True,Haas F1 Team,29.627,32.697,21.724,84.048
OCO,31,Mexico,3,0:28.606,0:32.709,0:21.650,1:22.965,10,1,SOFT,3,352,True,Haas F1 Team,28.606,32.709,21.65,82.965
OCO,31,Mexico,4,0:28.690,0:32.935,0:21.645,1:23.270,10,1,SOFT,4,350,False,Haas F1 Team,28.69,32.935,21.645,83.27
OCO,31,Mexico,5,0:28.609,0:32.701,0:21.598,1:22.908,10,1,SOFT,5,354,True,Haas F1 Team,28.609,32.701,21.598,82.908
OCO,31,Mexico,6,0:28.714,0:34.301,0:23.062,1:26.077,10,1,SOFT,6,348,False,Haas F1 Team,28.714,34.301,23.062,86.077
OCO,31,Mexico,7,0:28.832,0:33.098,0:21.904,1:23.834,10,1,SOFT,7,353,False,Haas F1 Team,28.832,33.098,21.904,83.834
OCO,31,Mexico,8,0:28.719,0:33.282,0:21.670,1:23.671,10,1,SOFT,8,349,False,Haas F1 Team,28.719,33.282,21.67,83.671
OCO,31,Mexico,9,0:28.765,0:33.137,0:21.689,1:23.591,10,1,SOFT,9,348,False,Haas F1 Team,28.765,33.137,21.689,83.591
OCO,31,Mexico,10,0:28.910,0:33.032,0:21.738,1:23.680,10,1,SOFT,10,345,False,Haas F1 Team,28.91,33.032,21.738,83.68
